protocol,attack_type,message_count,payload_size,checkpoint_interval,repeat_id,memory_supported,memory_recovered,memory_match,attack_detected,normal_recovery_success,secure_memory_recovery_success,fast_secure_memory_recovery_success,recovery_latency_ms,recovery_extra_messages,recovery_extra_bytes,replay_count,recovery_mode,throughput_score,detection_reason,recovery_reason
hash_chain,rollback_ticket,500,128,500,3,True,True,True,False,True,True,False,10.9,350,44800,350,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,500,512,50,1,True,True,True,False,True,True,False,10.8,350,179200,350,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,500,512,50,2,True,True,True,False,True,True,False,10.85,350,179200,350,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,500,512,50,3,True,True,True,False,True,True,False,10.9,350,179200,350,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,500,512,100,1,True,True,True,False,True,True,False,10.8,350,179200,350,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,500,512,100,2,True,True,True,False,True,True,False,10.85,350,179200,350,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,500,512,100,3,True,True,True,False,True,True,False,10.9,350,179200,350,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,500,512,500,1,True,True,True,False,True,True,False,10.8,350,179200,350,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,500,512,500,2,True,True,True,False,True,True,False,10.85,350,179200,350,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,500,512,500,3,True,True,True,False,True,True,False,10.9,350,179200,350,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,128,50,1,True,True,True,False,True,True,False,19.55,700,89600,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,128,50,2,True,True,True,False,True,True,False,19.6,700,89600,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,128,50,3,True,True,True,False,True,True,False,19.65,700,89600,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,128,100,1,True,True,True,False,True,True,False,19.55,700,89600,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,128,100,2,True,True,True,False,True,True,False,19.6,700,89600,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,128,100,3,True,True,True,False,True,True,False,19.65,700,89600,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,128,500,1,True,True,True,False,True,True,False,19.55,700,89600,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,128,500,2,True,True,True,False,True,True,False,19.6,700,89600,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,128,500,3,True,True,True,False,True,True,False,19.65,700,89600,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,512,50,1,True,True,True,False,True,True,False,19.55,700,358400,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,512,50,2,True,True,True,False,True,True,False,19.6,700,358400,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,512,50,3,True,True,True,False,True,True,False,19.65,700,358400,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,512,100,1,True,True,True,False,True,True,False,19.55,700,358400,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,512,100,2,True,True,True,False,True,True,False,19.6,700,358400,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,512,100,3,True,True,True,False,True,True,False,19.65,700,358400,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,512,500,1,True,True,True,False,True,True,False,19.55,700,358400,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,512,500,2,True,True,True,False,True,True,False,19.6,700,358400,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,1000,512,500,3,True,True,True,False,True,True,False,19.65,700,358400,700,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,128,50,1,True,True,True,False,True,True,False,89.55,3500,448000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,128,50,2,True,True,True,False,True,True,False,89.6,3500,448000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,128,50,3,True,True,True,False,True,True,False,89.65,3500,448000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,128,100,1,True,True,True,False,True,True,False,89.55,3500,448000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,128,100,2,True,True,True,False,True,True,False,89.6,3500,448000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,128,100,3,True,True,True,False,True,True,False,89.65,3500,448000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,128,500,1,True,True,True,False,True,True,False,89.55,3500,448000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,128,500,2,True,True,True,False,True,True,False,89.6,3500,448000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,128,500,3,True,True,True,False,True,True,False,89.65,3500,448000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,512,50,1,True,True,True,False,True,True,False,89.55,3500,1792000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,512,50,2,True,True,True,False,True,True,False,89.6,3500,1792000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,512,50,3,True,True,True,False,True,True,False,89.65,3500,1792000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,512,100,1,True,True,True,False,True,True,False,89.55,3500,1792000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,512,100,2,True,True,True,False,True,True,False,89.6,3500,1792000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,512,100,3,True,True,True,False,True,True,False,89.65,3500,1792000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,512,500,1,True,True,True,False,True,True,False,89.55,3500,1792000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,512,500,2,True,True,True,False,True,True,False,89.6,3500,1792000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,rollback_ticket,5000,512,500,3,True,True,True,False,True,True,False,89.65,3500,1792000,3500,history_hash_chain_replay,0.78,rollback ticket is not used by this baseline,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,128,50,1,True,True,True,True,True,True,False,3.8,70,8960,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,128,50,2,True,True,True,True,True,True,False,3.85,70,8960,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,128,50,3,True,True,True,True,True,True,False,3.9,70,8960,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,128,100,1,True,True,True,True,True,True,False,3.8,70,8960,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,128,100,2,True,True,True,True,True,True,False,3.85,70,8960,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,128,100,3,True,True,True,True,True,True,False,3.9,70,8960,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,128,500,1,True,True,True,True,True,True,False,3.8,70,8960,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,128,500,2,True,True,True,True,True,True,False,3.85,70,8960,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,128,500,3,True,True,True,True,True,True,False,3.9,70,8960,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,512,50,1,True,True,True,True,True,True,False,3.8,70,35840,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,512,50,2,True,True,True,True,True,True,False,3.85,70,35840,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,512,50,3,True,True,True,True,True,True,False,3.9,70,35840,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,512,100,1,True,True,True,True,True,True,False,3.8,70,35840,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,512,100,2,True,True,True,True,True,True,False,3.85,70,35840,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,512,100,3,True,True,True,True,True,True,False,3.9,70,35840,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,512,500,1,True,True,True,True,True,True,False,3.8,70,35840,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,512,500,2,True,True,True,True,True,True,False,3.85,70,35840,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,100,512,500,3,True,True,True,True,True,True,False,3.9,70,35840,70,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,128,50,1,True,True,True,True,True,True,False,10.8,350,44800,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,128,50,2,True,True,True,True,True,True,False,10.85,350,44800,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,128,50,3,True,True,True,True,True,True,False,10.9,350,44800,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,128,100,1,True,True,True,True,True,True,False,10.8,350,44800,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,128,100,2,True,True,True,True,True,True,False,10.85,350,44800,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,128,100,3,True,True,True,True,True,True,False,10.9,350,44800,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,128,500,1,True,True,True,True,True,True,False,10.8,350,44800,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,128,500,2,True,True,True,True,True,True,False,10.85,350,44800,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,128,500,3,True,True,True,True,True,True,False,10.9,350,44800,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,512,50,1,True,True,True,True,True,True,False,10.8,350,179200,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,512,50,2,True,True,True,True,True,True,False,10.85,350,179200,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,512,50,3,True,True,True,True,True,True,False,10.9,350,179200,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,512,100,1,True,True,True,True,True,True,False,10.8,350,179200,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,512,100,2,True,True,True,True,True,True,False,10.85,350,179200,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,512,100,3,True,True,True,True,True,True,False,10.9,350,179200,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,512,500,1,True,True,True,True,True,True,False,10.8,350,179200,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,512,500,2,True,True,True,True,True,True,False,10.85,350,179200,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,500,512,500,3,True,True,True,True,True,True,False,10.9,350,179200,350,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,128,50,1,True,True,True,True,True,True,False,19.55,700,89600,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,128,50,2,True,True,True,True,True,True,False,19.6,700,89600,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,128,50,3,True,True,True,True,True,True,False,19.65,700,89600,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,128,100,1,True,True,True,True,True,True,False,19.55,700,89600,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,128,100,2,True,True,True,True,True,True,False,19.6,700,89600,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,128,100,3,True,True,True,True,True,True,False,19.65,700,89600,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,128,500,1,True,True,True,True,True,True,False,19.55,700,89600,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,128,500,2,True,True,True,True,True,True,False,19.6,700,89600,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,128,500,3,True,True,True,True,True,True,False,19.65,700,89600,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,512,50,1,True,True,True,True,True,True,False,19.55,700,358400,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,512,50,2,True,True,True,True,True,True,False,19.6,700,358400,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,512,50,3,True,True,True,True,True,True,False,19.65,700,358400,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,512,100,1,True,True,True,True,True,True,False,19.55,700,358400,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,512,100,2,True,True,True,True,True,True,False,19.6,700,358400,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,512,100,3,True,True,True,True,True,True,False,19.65,700,358400,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,512,500,1,True,True,True,True,True,True,False,19.55,700,358400,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,512,500,2,True,True,True,True,True,True,False,19.6,700,358400,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,1000,512,500,3,True,True,True,True,True,True,False,19.65,700,358400,700,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,128,50,1,True,True,True,True,True,True,False,89.55,3500,448000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,128,50,2,True,True,True,True,True,True,False,89.6,3500,448000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,128,50,3,True,True,True,True,True,True,False,89.65,3500,448000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,128,100,1,True,True,True,True,True,True,False,89.55,3500,448000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,128,100,2,True,True,True,True,True,True,False,89.6,3500,448000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,128,100,3,True,True,True,True,True,True,False,89.65,3500,448000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,128,500,1,True,True,True,True,True,True,False,89.55,3500,448000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,128,500,2,True,True,True,True,True,True,False,89.6,3500,448000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,128,500,3,True,True,True,True,True,True,False,89.65,3500,448000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,512,50,1,True,True,True,True,True,True,False,89.55,3500,1792000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,512,50,2,True,True,True,True,True,True,False,89.6,3500,1792000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,512,50,3,True,True,True,True,True,True,False,89.65,3500,1792000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,512,100,1,True,True,True,True,True,True,False,89.55,3500,1792000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,512,100,2,True,True,True,True,True,True,False,89.6,3500,1792000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,512,100,3,True,True,True,True,True,True,False,89.65,3500,1792000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,512,500,1,True,True,True,True,True,True,False,89.55,3500,1792000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,512,500,2,True,True,True,True,True,True,False,89.6,3500,1792000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
hash_chain,disconnect,5000,512,500,3,True,True,True,True,True,True,False,89.65,3500,1792000,3500,history_hash_chain_replay,0.78,disconnect detected by hash_chain model,memory recovered by replaying hash-chain history
ticket_only,drop,100,128,50,1,False,False,False,True,True,False,False,3.05,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,128,50,2,False,False,False,True,True,False,False,3.1,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,128,50,3,False,False,False,True,True,False,False,3.15,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,128,100,1,False,False,False,True,True,False,False,3.05,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,128,100,2,False,False,False,True,True,False,False,3.1,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,128,100,3,False,False,False,True,True,False,False,3.15,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,128,500,1,False,False,False,True,True,False,False,3.05,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,128,500,2,False,False,False,True,True,False,False,3.1,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,128,500,3,False,False,False,True,True,False,False,3.15,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,512,50,1,False,False,False,True,True,False,False,3.05,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,512,50,2,False,False,False,True,True,False,False,3.1,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,512,50,3,False,False,False,True,True,False,False,3.15,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,512,100,1,False,False,False,True,True,False,False,3.05,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,512,100,2,False,False,False,True,True,False,False,3.1,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,512,100,3,False,False,False,True,True,False,False,3.15,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,512,500,1,False,False,False,True,True,False,False,3.05,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,512,500,2,False,False,False,True,True,False,False,3.1,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,100,512,500,3,False,False,False,True,True,False,False,3.15,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,128,50,1,False,False,False,True,True,False,False,3.05,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,128,50,2,False,False,False,True,True,False,False,3.1,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,128,50,3,False,False,False,True,True,False,False,3.15,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,128,100,1,False,False,False,True,True,False,False,3.05,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,128,100,2,False,False,False,True,True,False,False,3.1,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,128,100,3,False,False,False,True,True,False,False,3.15,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,128,500,1,False,False,False,True,True,False,False,3.05,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,128,500,2,False,False,False,True,True,False,False,3.1,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,128,500,3,False,False,False,True,True,False,False,3.15,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,512,50,1,False,False,False,True,True,False,False,3.05,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,512,50,2,False,False,False,True,True,False,False,3.1,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,512,50,3,False,False,False,True,True,False,False,3.15,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,512,100,1,False,False,False,True,True,False,False,3.05,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,512,100,2,False,False,False,True,True,False,False,3.1,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,512,100,3,False,False,False,True,True,False,False,3.15,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,512,500,1,False,False,False,True,True,False,False,3.05,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,512,500,2,False,False,False,True,True,False,False,3.1,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,500,512,500,3,False,False,False,True,True,False,False,3.15,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,1000,128,50,1,False,False,False,True,True,False,False,3.05,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,1000,128,50,2,False,False,False,True,True,False,False,3.1,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,1000,128,50,3,False,False,False,True,True,False,False,3.15,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
ticket_only,drop,1000,128,100,1,False,False,False,True,True,False,False,3.05,1,256,0,session_ticket,0.95,drop detected by ticket_only model,session ticket restores connection state only
